"Dpt","cp","localite","latitude","longitude","Voix","Data",
"59","59500","DOUAI","50.36071883","3.09284133","HS","HS",
"63","63340","SAINT-GERMAIN-LEMBRON","45.46834003","3.24722001","HS","HS",
"07","07660","Lespéron","44.72833068","3.88277837","HS","HS",
"43","43420","PRADELLES","44.766355","3.911339","HS","HS",
"62","62650","PARENTY","50.595010661","1.80108654","HS","HS",
"05","05350","ARVIEUX","44.78917074","6.736672455","HS","HS",
"88","88310","VENTRON","47.934439","6.883877","HS","HS",
"07","07380","LALEVADE-D'ARDECHE","44.65639","4.31167","HS","HS",
"05","05200","PUY-SANIERES","44.561375","6.445867","HS","HS",
"62","62810","AVESNES-LE-COMTE","50.27868","2.5323617","HS","HS",
"55","55270","SEPTSARGES","49.27278056","5.171391667","HS","HS",
"12","12360","GISSAC","43.89694201","2.885004067","HS","HS",
"75","75012","PARIS","48.84641","2.393571","HS","HS",
"62","62150","HOUDAIN","50.46258178","2.55406355","HS","HS",
"63","63320","GRANDEYROLLES","45.574565","3.056882","HS","HS",
"55","55110","CLERY-LE-PETIT","49.369776059","5.17450489","HS","HS",
"42","42400","SAINT CHAMOND","45.470471","4.503233","HS","HS",
"37","37310","Chambourg sur Indre","47.189446","0.984202","HS","HS",
"18","18140","HERRY","47.2296665","2.91872229","HS","HS",
"68","68210","TRAUBACH-LE-HAUT","47.67603","7.08493","HS","HS",
"20","20112","ALTAGENE","41.71706197","9.09639054","HS","HS",
"34","34700","LE PUECH","43.686562","3.349447","HS","HS",
"89","89220","BLENEAU","47.703155","2.956635","HS","HS",
"78","78180","MONTIGNY LE BRETONNEUX","48.784114","2.041776","HS","HS",
"20","20251","GIUNGAGGIO","42.216972","9.368978","HS","HS",
"16","16400","LA COURONNE","45.6141182763","0.1036428405","HS","HS",
"64","64100","BAYONNE","43.479839","-1.497986","HS","HS",
"34","34230","AUMELAS","43.61805209","3.61194806","HS","HS",
"37","37360","SONZAY","47.49569687","0.488492753","HS","HS",
"50","50750","SAINT MARTIN DE BONFOSSE","49.063159","-1.172721","HS","HS",
"07","07330","THUEYTS","44.664436","4.217171","HS","HS",
"25","25620","TACENAY","47.148413","6.113135","HS","HS",
"62","62650","BOURTHES","50.61114538","1.940339592","HS","HS",
"25","25870","MEREY-VIEILLEY","47.32054058","6.06816961","HS","HS",
"25","25870","CUSSEY-SUR-L'OGNON","47.33014035","5.936758376","HS","HS",
"15","15800","SAINT-JACQUES-DES-BLATS","45.03166055","2.70748811","HS","HS",
"68","68580","SEPPOIS-LE-BAS","47.54611124","7.17360871","HS","HS",
"06","06320","CAP D'AIL","43.726195","7.414321","HS","HS",
"38","38470","L'ALBENC","45.21284166","5.46491192","HS","HS",
"80","80130","BETHENCOURT-SUR-MER","50.083489","1.498619","HS","HS",
"75","75001","PARIS","48.866406","2.339896","HS","HS",
"62","62650","SAINT-MICHEL-SOUS-BOIS","50.51908473","1.93445517","HS","HS",
"59","59177","SAINS DU NORD","50.089777","4.006233","HS","HS",
"38","38220","SAINT BARTHELEMY DE SECHILIENNE","45.052074","5.823719","HS","HS",
"07","07380","MEYRAS","44.66721535","4.26388752","HS","HS",
"70","70120","CINTREY","47.74696931","5.76194387","HS","HS",
"70","70190","PERROUSE","47.373916","6.045951","HS","HS",
"21","21410","ANCEY","47.32272","4.82662","HS","HS",
"63","63580","VERNET-LA-VARENNE","45.47639","3.46528","HS","HS",
"38","38080","SAINT-ALBAN-DE-ROCHE","45.59166802","5.21991062","HS","HS",
"30","30490","MONTFRIN","43.8715917","4.6049444","HS","HS",
"11","11160","CASTANS","43.4096334165","2.4827528457","HS","HS",
"90","90340","FONTENELLE","47.6171142","6.95831245","HS","HS",
"87","87320","BUSSIERE-POITEVINE","46.2325","0.90167","HS","HS",
"75","75116","PARIS","48.84807378","2.258647827","HS","HS",
"01","01450","LEYSSARD","46.18277","5.46695","HS","HS",
"07","07330","THUEYTS","44.686111","4.228889","HS","HS",
"21","21420","SAVIGNY-LES-BEAUNE","47.05666988","4.82333703","HS","HS",
"75","75007","PARIS-7EME","48.859134","2.328076","HS","HS",
"62","62232","FOUQUEREUIL","50.52499811","2.60833269","HS","HS",
"20","20150","OTA","42.26916926","8.696113607","HS","HS",
"77","77440","LIZY-SUR-OURCQ","49.03034969","2.97663388","HS","HS",
"14","14430","ANNEBAULT","49.25124197","0.05392353","HS","HS",
